date,open,high,low,close,volume,Name
2019-03-12,1.58,1.60,1.54,1.54,2176900,ASTRO
2019-03-13,1.55,1.56,1.50,1.52,1683900,ASTRO
2019-03-14,1.52,1.57,1.50,1.54,3380700,ASTRO
2019-03-15,1.54,1.60,1.53,1.55,3449100,ASTRO
2019-03-18,1.56,1.60,1.55,1.59,799100,ASTRO
2019-03-19,1.59,1.61,1.58,1.60,861800,ASTRO
2019-03-20,1.61,1.61,1.55,1.58,3453500,ASTRO
2019-03-21,1.57,1.58,1.55,1.57,2072000,ASTRO
2019-03-22,1.55,1.57,1.55,1.55,1601400,ASTRO
2019-03-25,1.54,1.55,1.49,1.49,3390500,ASTRO
2019-03-26,1.50,1.54,1.50,1.53,1101600,ASTRO
2019-03-27,1.50,1.52,1.48,1.49,1688900,ASTRO
2019-03-28,1.50,1.53,1.49,1.53,1338000,ASTRO
2019-03-29,1.52,1.58,1.52,1.53,3765200,ASTRO
2019-04-01,1.53,1.56,1.53,1.55,748200,ASTRO
2019-04-02,1.54,1.58,1.54,1.55,2549000,ASTRO
2019-04-03,1.56,1.58,1.55,1.58,1294000,ASTRO
2019-04-04,1.59,1.61,1.56,1.60,2463600,ASTRO
2019-04-05,1.60,1.60,1.58,1.59,1835100,ASTRO
2019-04-08,1.60,1.60,1.56,1.59,642700,ASTRO
2019-04-09,1.58,1.59,1.56,1.57,3752800,ASTRO
2019-04-10,1.58,1.61,1.57,1.60,1222100,ASTRO
2019-04-11,1.59,1.61,1.58,1.60,2170300,ASTRO
2019-04-12,1.60,1.60,1.49,1.50,4666300,ASTRO
2019-04-15,1.50,1.53,1.49,1.50,1588100,ASTRO
2019-04-16,1.50,1.52,1.49,1.50,1460100,ASTRO
2019-04-17,1.50,1.51,1.46,1.46,1619700,ASTRO
2019-04-18,1.46,1.50,1.45,1.48,2265300,ASTRO
2019-04-19,1.49,1.52,1.48,1.52,373100,ASTRO
2019-04-22,1.51,1.51,1.49,1.49,2258400,ASTRO
2019-04-23,1.49,1.50,1.48,1.50,990800,ASTRO
2019-04-24,1.50,1.52,1.48,1.50,987500,ASTRO
2019-04-25,1.50,1.50,1.45,1.45,4151700,ASTRO
2019-04-26,1.46,1.46,1.42,1.43,3580900,ASTRO
2019-04-29,1.44,1.45,1.43,1.44,852100,ASTRO
2019-04-30,1.45,1.45,1.43,1.45,718100,ASTRO
2019-05-02,1.44,1.44,1.36,1.38,5386600,ASTRO
2019-05-03,1.38,1.42,1.36,1.39,3301700,ASTRO
2019-05-06,1.38,1.41,1.36,1.41,1879300,ASTRO
2019-05-07,1.40,1.41,1.38,1.38,1471300,ASTRO
2019-05-08,1.38,1.41,1.35,1.39,797700,ASTRO
2019-05-09,1.39,1.39,1.37,1.39,274000,ASTRO
2019-05-10,1.37,1.41,1.37,1.40,2019400,ASTRO
2019-05-13,1.40,1.40,1.35,1.39,856300,ASTRO
2019-05-14,1.35,1.39,1.35,1.36,1591700,ASTRO
2019-05-15,1.36,1.37,1.32,1.32,2223600,ASTRO
2019-05-16,1.33,1.34,1.32,1.33,1726600,ASTRO
2019-05-17,1.32,1.33,1.31,1.33,2735000,ASTRO
2019-05-21,1.32,1.34,1.27,1.29,2996200,ASTRO
2019-05-23,1.29,1.31,1.27,1.29,1893500,ASTRO
2019-05-24,1.28,1.29,1.24,1.24,1522600,ASTRO
2019-05-27,1.24,1.31,1.24,1.30,1704800,ASTRO
2019-05-28,1.32,1.33,1.30,1.32,1346800,ASTRO
2019-05-29,1.30,1.34,1.28,1.28,2027200,ASTRO
2019-05-30,1.28,1.36,1.27,1.35,1794100,ASTRO
2019-05-31,1.35,1.41,1.33,1.39,7322400,ASTRO
2019-06-03,1.38,1.39,1.35,1.38,5540800,ASTRO
2019-06-04,1.36,1.38,1.35,1.35,567300,ASTRO
2019-06-05,1.35,1.35,1.35,1.35,0,ASTRO
2019-06-06,1.35,1.35,1.35,1.35,0,ASTRO
2019-06-07,1.37,1.39,1.35,1.39,2186800,ASTRO
2019-06-10,1.39,1.41,1.37,1.40,2639200,ASTRO
2019-06-11,1.40,1.41,1.39,1.40,4367600,ASTRO
2019-06-12,1.40,1.43,1.40,1.41,1655800,ASTRO
2019-06-13,1.42,1.44,1.38,1.44,2136500,ASTRO
2019-06-14,1.44,1.44,1.41,1.42,321400,ASTRO
2019-06-17,1.44,1.45,1.41,1.43,1410700,ASTRO
2019-06-18,1.44,1.45,1.41,1.44,1589000,ASTRO
2019-06-19,1.44,1.48,1.42,1.43,2230900,ASTRO
2019-06-20,1.43,1.45,1.42,1.42,2003900,ASTRO
2019-06-21,1.43,1.48,1.43,1.48,1776400,ASTRO
2019-06-24,1.45,1.49,1.44,1.45,1174000,ASTRO
2019-06-25,1.45,1.51,1.45,1.51,2012600,ASTRO
2019-06-26,1.51,1.52,1.47,1.48,3059900,ASTRO
2019-06-27,1.48,1.48,1.45,1.47,2020800,ASTRO
2019-06-28,1.47,1.48,1.45,1.45,2378100,ASTRO
2019-07-01,1.47,1.48,1.44,1.45,1390000,ASTRO
2019-07-02,1.45,1.47,1.44,1.45,1488900,ASTRO
2019-07-03,1.46,1.46,1.44,1.45,880800,ASTRO
2019-07-04,1.45,1.48,1.45,1.46,3940000,ASTRO
2019-07-05,1.46,1.47,1.43,1.45,2222500,ASTRO
2019-07-08,1.45,1.46,1.43,1.45,1624900,ASTRO
2019-07-09,1.45,1.45,1.43,1.43,1103100,ASTRO
2019-07-10,1.44,1.44,1.42,1.43,935700,ASTRO
2019-07-11,1.42,1.44,1.42,1.43,1633300,ASTRO
2019-07-12,1.43,1.46,1.42,1.45,2796600,ASTRO
2019-07-15,1.45,1.46,1.43,1.44,1363300,ASTRO
2019-07-16,1.44,1.46,1.43,1.45,2555700,ASTRO
2019-07-17,1.45,1.46,1.44,1.45,1778600,ASTRO
2019-07-18,1.45,1.45,1.42,1.43,1957500,ASTRO
2019-07-19,1.43,1.45,1.43,1.44,469700,ASTRO
2019-07-22,1.43,1.44,1.43,1.43,298500,ASTRO
2019-07-23,1.43,1.46,1.43,1.46,1385600,ASTRO
2019-07-24,1.45,1.45,1.43,1.44,1254800,ASTRO
2019-07-25,1.44,1.45,1.43,1.44,3808000,ASTRO
2019-07-26,1.44,1.45,1.44,1.45,1526100,ASTRO
2019-07-29,1.45,1.46,1.44,1.45,3747500,ASTRO
2019-07-31,1.45,1.45,1.43,1.45,7971500,ASTRO
2019-08-01,1.45,1.45,1.44,1.44,573400,ASTRO
2019-08-02,1.44,1.45,1.43,1.44,1153500,ASTRO
2019-08-05,1.43,1.44,1.39,1.40,1518400,ASTRO
2019-08-06,1.38,1.40,1.37,1.39,5399300,ASTRO
2019-08-07,1.40,1.43,1.38,1.43,1270700,ASTRO
2019-08-08,1.43,1.44,1.42,1.43,712100,ASTRO
2019-08-09,1.42,1.43,1.40,1.40,590400,ASTRO
2019-08-13,1.40,1.44,1.39,1.44,1349400,ASTRO
2019-08-14,1.44,1.44,1.41,1.44,759800,ASTRO
2019-08-15,1.42,1.44,1.41,1.42,1333800,ASTRO
2019-08-16,1.42,1.43,1.40,1.40,2013800,ASTRO
2019-08-19,1.41,1.41,1.38,1.38,1010500,ASTRO
2019-08-20,1.38,1.42,1.36,1.40,1140800,ASTRO
2019-08-21,1.40,1.45,1.39,1.45,1988100,ASTRO
2019-08-22,1.44,1.46,1.42,1.46,1162700,ASTRO
2019-08-23,1.46,1.46,1.43,1.44,589000,ASTRO
2019-08-26,1.43,1.43,1.40,1.43,142600,ASTRO
2019-08-27,1.42,1.42,1.36,1.36,1448500,ASTRO
2019-08-28,1.37,1.39,1.30,1.34,1859700,ASTRO
2019-08-29,1.36,1.36,1.28,1.29,2720200,ASTRO
2019-08-30,1.30,1.35,1.29,1.32,2367200,ASTRO
2019-09-03,1.33,1.35,1.31,1.31,2760000,ASTRO
2019-09-04,1.32,1.35,1.32,1.33,737900,ASTRO
2019-09-05,1.34,1.35,1.31,1.32,714700,ASTRO
2019-09-06,1.34,1.36,1.32,1.34,2014800,ASTRO
2019-09-10,1.35,1.36,1.33,1.33,2313200,ASTRO
2019-09-11,1.33,1.37,1.32,1.35,3508400,ASTRO
2019-09-12,1.35,1.38,1.33,1.34,2380200,ASTRO
2019-09-13,1.39,1.43,1.36,1.37,5459200,ASTRO
2019-09-17,1.39,1.41,1.37,1.38,1431700,ASTRO
2019-09-18,1.39,1.42,1.38,1.41,1876600,ASTRO
2019-09-19,1.40,1.43,1.39,1.42,2295100,ASTRO
2019-09-20,1.42,1.44,1.39,1.42,5534600,ASTRO
2019-09-23,1.42,1.42,1.41,1.41,433000,ASTRO
2019-09-24,1.41,1.43,1.41,1.41,2123800,ASTRO
2019-09-25,1.41,1.45,1.40,1.44,2187200,ASTRO
2019-09-26,1.43,1.61,1.42,1.50,7940000,ASTRO
2019-09-27,1.47,1.52,1.45,1.51,3132300,ASTRO
2019-09-30,1.50,1.50,1.45,1.46,3601100,ASTRO
2019-10-01,1.45,1.50,1.44,1.48,4001400,ASTRO
2019-10-02,1.48,1.49,1.45,1.47,721200,ASTRO
2019-10-03,1.46,1.47,1.42,1.45,1314200,ASTRO
2019-10-04,1.45,1.48,1.44,1.47,510100,ASTRO
2019-10-07,1.45,1.46,1.37,1.38,4621300,ASTRO
2019-10-08,1.38,1.39,1.36,1.36,2404900,ASTRO
2019-10-09,1.36,1.39,1.36,1.37,1296200,ASTRO
2019-10-10,1.37,1.38,1.34,1.35,1278600,ASTRO
2019-10-11,1.34,1.38,1.33,1.38,1634400,ASTRO
2019-10-14,1.40,1.40,1.37,1.37,393200,ASTRO
2019-10-15,1.38,1.43,1.38,1.43,3017400,ASTRO
2019-10-16,1.42,1.43,1.37,1.38,2267800,ASTRO
2019-10-17,1.39,1.40,1.32,1.33,4672600,ASTRO
2019-10-18,1.34,1.35,1.30,1.31,18669500,ASTRO
2019-10-21,1.32,1.42,1.32,1.42,4107200,ASTRO
2019-10-22,1.42,1.43,1.38,1.41,880700,ASTRO
2019-10-23,1.37,1.40,1.37,1.40,291100,ASTRO
2019-10-24,1.38,1.39,1.37,1.39,475300,ASTRO
2019-10-25,1.37,1.39,1.34,1.36,1420700,ASTRO
2019-10-29,1.37,1.40,1.36,1.40,617900,ASTRO
2019-10-30,1.38,1.41,1.35,1.36,1754800,ASTRO
2019-10-31,1.37,1.37,1.33,1.35,2898900,ASTRO
2019-11-01,1.36,1.37,1.34,1.37,1633800,ASTRO
2019-11-04,1.38,1.40,1.36,1.40,1847300,ASTRO
2019-11-05,1.39,1.39,1.35,1.39,2181100,ASTRO
2019-11-06,1.39,1.40,1.37,1.39,809600,ASTRO
2019-11-07,1.39,1.41,1.39,1.41,779500,ASTRO
2019-11-08,1.41,1.42,1.40,1.42,1362100,ASTRO
2019-11-11,1.42,1.44,1.41,1.44,1650800,ASTRO
2019-11-12,1.44,1.46,1.42,1.45,3222600,ASTRO
2019-11-13,1.44,1.44,1.39,1.43,1906500,ASTRO
2019-11-14,1.42,1.42,1.40,1.41,897400,ASTRO
2019-11-15,1.40,1.43,1.40,1.43,2097600,ASTRO
2019-11-18,1.45,1.45,1.40,1.42,1175700,ASTRO
2019-11-19,1.41,1.44,1.40,1.41,1665100,ASTRO
2019-11-20,1.41,1.46,1.40,1.46,1651900,ASTRO
2019-11-21,1.43,1.45,1.43,1.43,875500,ASTRO
2019-11-22,1.44,1.46,1.42,1.46,540400,ASTRO
2019-11-25,1.46,1.46,1.43,1.46,311800,ASTRO
2019-11-26,1.46,1.48,1.43,1.43,1938600,ASTRO
2019-11-27,1.43,1.46,1.42,1.44,985600,ASTRO
2019-11-28,1.43,1.45,1.42,1.45,4192900,ASTRO
2019-11-29,1.44,1.44,1.40,1.40,4001400,ASTRO
2019-12-02,1.40,1.42,1.37,1.40,1570100,ASTRO
2019-12-03,1.38,1.39,1.37,1.37,2162000,ASTRO
2019-12-04,1.36,1.38,1.35,1.36,2459200,ASTRO
2019-12-05,1.40,1.42,1.34,1.34,5357700,ASTRO
2019-12-06,1.36,1.36,1.34,1.35,4773400,ASTRO
2019-12-09,1.36,1.37,1.34,1.36,4920200,ASTRO
2019-12-10,1.36,1.36,1.35,1.35,1658300,ASTRO
2019-12-11,1.35,1.35,1.34,1.35,1382600,ASTRO
2019-12-12,1.35,1.37,1.32,1.33,3171400,ASTRO
2019-12-13,1.33,1.36,1.33,1.35,1637300,ASTRO
2019-12-16,1.35,1.35,1.34,1.35,560500,ASTRO
2019-12-17,1.35,1.35,1.32,1.34,3567800,ASTRO
2019-12-18,1.34,1.35,1.32,1.34,2140600,ASTRO
2019-12-19,1.35,1.35,1.32,1.33,6055200,ASTRO
2019-12-20,1.34,1.34,1.32,1.33,1555400,ASTRO
2019-12-23,1.35,1.35,1.29,1.29,6841100,ASTRO
2019-12-24,1.29,1.30,1.28,1.29,3855800,ASTRO
2019-12-26,1.29,1.31,1.27,1.28,3639400,ASTRO
2019-12-27,1.29,1.30,1.28,1.29,2708200,ASTRO
2019-12-30,1.30,1.31,1.29,1.29,2269600,ASTRO
2019-12-31,1.29,1.30,1.27,1.27,2869000,ASTRO
2020-01-02,1.28,1.29,1.24,1.26,4812000,ASTRO
2020-01-03,1.27,1.28,1.22,1.23,7288900,ASTRO
2020-01-06,1.23,1.25,1.23,1.25,4800600,ASTRO
2020-01-07,1.25,1.25,1.23,1.23,2789000,ASTRO
2020-01-08,1.22,1.23,1.21,1.23,4638100,ASTRO
2020-01-09,1.23,1.25,1.22,1.25,3723000,ASTRO
2020-01-10,1.26,1.28,1.24,1.28,3648000,ASTRO
2020-01-13,1.29,1.31,1.28,1.28,1706800,ASTRO
2020-01-14,1.28,1.28,1.24,1.24,2899000,ASTRO
2020-01-15,1.24,1.25,1.22,1.23,2749900,ASTRO
2020-01-16,1.23,1.25,1.23,1.24,549200,ASTRO
2020-01-17,1.26,1.26,1.24,1.26,1375500,ASTRO
2020-01-20,1.27,1.28,1.25,1.27,2619600,ASTRO
2020-01-21,1.27,1.27,1.25,1.26,1255900,ASTRO
2020-01-22,1.27,1.27,1.22,1.22,5608300,ASTRO
2020-01-23,1.24,1.24,1.22,1.24,2700900,ASTRO
2020-01-24,1.24,1.24,1.23,1.23,444600,ASTRO
2020-01-28,1.23,1.23,1.21,1.22,1681300,ASTRO
2020-01-29,1.22,1.23,1.22,1.22,234800,ASTRO
2020-01-30,1.22,1.24,1.21,1.22,834800,ASTRO
2020-01-31,1.23,1.23,1.20,1.20,4852000,ASTRO
2020-02-03,1.20,1.22,1.18,1.22,2127100,ASTRO
2020-02-04,1.23,1.23,1.21,1.21,1736200,ASTRO
2020-02-05,1.21,1.23,1.20,1.22,1159800,ASTRO
2020-02-06,1.23,1.23,1.19,1.21,3781700,ASTRO
2020-02-07,1.22,1.23,1.21,1.22,524200,ASTRO
2020-02-10,1.23,1.23,1.21,1.23,716600,ASTRO
2020-02-11,1.23,1.24,1.22,1.23,1291700,ASTRO
2020-02-12,1.23,1.26,1.23,1.25,2185600,ASTRO
2020-02-13,1.25,1.26,1.24,1.25,1052600,ASTRO
2020-02-14,1.25,1.26,1.24,1.25,1116600,ASTRO
2020-02-17,1.26,1.26,1.25,1.25,1098200,ASTRO
2020-02-18,1.25,1.26,1.24,1.25,1515100,ASTRO
2020-02-19,1.25,1.26,1.22,1.25,3996300,ASTRO
2020-02-20,1.25,1.25,1.23,1.24,3699400,ASTRO
2020-02-21,1.24,1.25,1.23,1.24,2761900,ASTRO
2020-02-24,1.22,1.23,1.21,1.22,6078800,ASTRO
2020-02-25,1.20,1.23,1.20,1.23,4028900,ASTRO
2020-02-26,1.21,1.24,1.21,1.24,1489800,ASTRO
2020-02-27,1.22,1.23,1.16,1.19,5491300,ASTRO
2020-02-28,1.20,1.20,1.16,1.19,7562000,ASTRO
2020-03-02,1.19,1.19,1.14,1.17,4532700,ASTRO
2020-03-03,1.18,1.18,1.16,1.17,4852900,ASTRO
2020-03-04,1.16,1.16,1.14,1.15,4158700,ASTRO
2020-03-05,1.15,1.16,1.13,1.13,3385300,ASTRO
2020-03-06,1.13,1.13,1.11,1.12,4269500,ASTRO
2020-03-09,1.11,1.11,1.04,1.07,2478900,ASTRO
2020-03-10,1.06,1.10,1.04,1.06,1547700,ASTRO
2020-03-11,1.07,1.11,1.07,1.08,993500,ASTRO
2020-03-12,1.07,1.07,1.00,1.00,10305700,ASTRO
2020-03-13,0.95,1.04,0.91,0.98,3022100,ASTRO
2020-03-16,0.98,0.98,0.89,0.90,3111800,ASTRO
2020-03-17,0.86,0.89,0.81,0.87,2653800,ASTRO
2020-03-18,0.87,0.87,0.82,0.83,4108600,ASTRO
2020-03-19,0.80,0.82,0.71,0.71,4174900,ASTRO
2020-03-20,0.71,0.78,0.71,0.73,10905800,ASTRO
